species_name,genome_file_name,cds_file_name,original_name,source
umbelopsis_ramanniana,umbelopsis_ramanniana_genomic.fna,umbelopsis_ramanniana_cds.fna,umbelopsis_ramanniana,ncbi
wilcoxina_mikolae,wilcoxina_mikolae_genomic.fna,wilcoxina_mikolae_cds.fna,wilcoxina_mikolae,ncbi
cylindrobasidium_torrendii,cylindrobasidium_torrendii_genomic.fna,cylindrobasidium_torrendii_cds.fna,cylindrobasidium_torrendii,ncbi
dendrothele_bispora,dendrothele_bispora_genomic.fna,dendrothele_bispora_cds.fna,dendrothele_bispora,ncbi
lepidopterella_palustris,lepidopterella_palustris_genomic.fna,lepidopterella_palustris_cds.fna,lepidopterella_palustris,ncbi
polychaeton_citri,polychaeton_citri_genomic.fna,polychaeton_citri_cds.fna,polychaeton_citri,ncbi
myriangium_duriaei,myriangium_duriaei_genomic.fna,myriangium_duriaei_cds.fna,myriangium_duriaei,ncbi
cucurbitaria_berberidis,cucurbitaria_berberidis_genomic.fna,cucurbitaria_berberidis_cds.fna,cucurbitaria_berberidis,ncbi
lentithecium_fluviatile,lentithecium_fluviatile_genomic.fna,lentithecium_fluviatile_cds.fna,lentithecium_fluviatile,ncbi
fistulina_hepatica,fistulina_hepatica_genomic.fna,fistulina_hepatica_cds.fna,fistulina_hepatica,ncbi
laccaria_amethystina,laccaria_amethystina_genomic.fna,laccaria_amethystina_cds.fna,laccaria_amethystina,ncbi
cenococcum_geophilum,cenococcum_geophilum_genomic.fna,cenococcum_geophilum_cds.fna,cenococcum_geophilum,ncbi
aulographum_hederae,aulographum_hederae_genomic.fna,aulographum_hederae_cds.fna,aulographum_hederae,ncbi
wallemia_ichthyophaga,wallemia_ichthyophaga_genomic.fna,wallemia_ichthyophaga_cds.fna,wallemia_ichthyophaga,ncbi
aspergillus_glaucus,aspergillus_glaucus_genomic.fna,aspergillus_glaucus_cds.fna,aspergillus_glaucus,ncbi
pyrenophora_seminiperda,pyrenophora_seminiperda_genomic.fna,pyrenophora_seminiperda_cds.fna,pyrenophora_seminiperda,ncbi
malassezia_sympodialis,malassezia_sympodialis_genomic.fna,malassezia_sympodialis_cds.fna,malassezia_sympodialis,ncbi
kwoniella_dejecticola,kwoniella_dejecticola_genomic.fna,kwoniella_dejecticola_cds.fna,kwoniella_dejecticola,ncbi
kwoniella_bestiolae,kwoniella_bestiolae_genomic.fna,kwoniella_bestiolae_cds.fna,kwoniella_bestiolae,ncbi
kwoniella_pini,kwoniella_pini_genomic.fna,kwoniella_pini_cds.fna,kwoniella_pini,ncbi
phaeoacremonium_minimum,phaeoacremonium_minimum_genomic.fna,phaeoacremonium_minimum_cds.fna,phaeoacremonium_minimum,ncbi
cladophialophora_psammophila,cladophialophora_psammophila_genomic.fna,cladophialophora_psammophila_cds.fna,cladophialophora_psammophila,ncbi
moesziomyces_antarcticus,moesziomyces_antarcticus_genomic.fna,moesziomyces_antarcticus_cds.fna,moesziomyces_antarcticus,ncbi
stachybotrys_chlorohalonata,stachybotrys_chlorohalonata_genomic.fna,stachybotrys_chlorohalonata_cds.fna,stachybotrys_chlorohalonata,ncbi
cladophialophora_carrionii,cladophialophora_carrionii_genomic.fna,cladophialophora_carrionii_cds.fna,cladophialophora_carrionii,ncbi
metarhizium_brunneum,metarhizium_brunneum_genomic.fna,metarhizium_brunneum_cds.fna,metarhizium_brunneum,ncbi
metarhizium_guizhouense,metarhizium_guizhouense_genomic.fna,metarhizium_guizhouense_cds.fna,metarhizium_guizhouense,ncbi
lachancea_meyersii,lachancea_meyersii_genomic.fna,lachancea_meyersii_cds.fna,lachancea_meyersii,ncbi
lachancea_nothofagi,lachancea_nothofagi_genomic.fna,lachancea_nothofagi_cds.fna,lachancea_nothofagi,ncbi
emmonsia_crescens,emmonsia_crescens_genomic.fna,emmonsia_crescens_cds.fna,emmonsia_crescens,ncbi
paracoccidioides_lutzii,paracoccidioides_lutzii_genomic.fna,paracoccidioides_lutzii_cds.fna,paracoccidioides_lutzii,ncbi
colletotrichum_orbiculare,colletotrichum_orbiculare_genomic.fna,colletotrichum_orbiculare_cds.fna,colletotrichum_orbiculare,ncbi
pestalotiopsis_fici,pestalotiopsis_fici_genomic.fna,pestalotiopsis_fici_cds.fna,pestalotiopsis_fici,ncbi
cyphellophora_europaea,cyphellophora_europaea_genomic.fna,cyphellophora_europaea_cds.fna,cyphellophora_europaea,ncbi
pichia_kudriavzevii,pichia_kudriavzevii_genomic.fna,pichia_kudriavzevii_cds.fna,pichia_kudriavzevii,ncbi
aspergillus_wentii,aspergillus_wentii_genomic.fna,aspergillus_wentii_cds.fna,aspergillus_wentii,ncbi
saccharomyces_uvarum,saccharomyces_uvarum_genomic.fna,saccharomyces_uvarum_cds.fna,saccharomyces_uvarum,ncbi
pichia_membranifaciens,pichia_membranifaciens_genomic.fna,pichia_membranifaciens_cds.fna,pichia_membranifaciens,ncbi
ganoderma_sinense,ganoderma_sinense_genomic.fna,ganoderma_sinense_cds.fna,ganoderma_sinense,ncbi
ogataea_parapolymorpha,ogataea_parapolymorpha_genomic.fna,ogataea_parapolymorpha_cds.fna,ogataea_parapolymorpha,ncbi
fusarium_pseudograminearum,fusarium_pseudograminearum_genomic.fna,fusarium_pseudograminearum_cds.fna,fusarium_pseudograminearum,ncbi
neolecta_irregularis,neolecta_irregularis_genomic.fna,neolecta_irregularis_cds.fna,neolecta_irregularis,ncbi
dichomitus_squalens,dichomitus_squalens_genomic.fna,dichomitus_squalens_cds.fna,dichomitus_squalens,ncbi
heterobasidion_irregulare,heterobasidion_irregulare_genomic.fna,heterobasidion_irregulare_cds.fna,heterobasidion_irregulare,ncbi
exophiala_aquamarina,exophiala_aquamarina_genomic.fna,exophiala_aquamarina_cds.fna,exophiala_aquamarina,ncbi
cladophialophora_yegresii,cladophialophora_yegresii_genomic.fna,cladophialophora_yegresii_cds.fna,cladophialophora_yegresii,ncbi
capronia_epimyces,capronia_epimyces_genomic.fna,capronia_epimyces_cds.fna,capronia_epimyces,ncbi
capronia_coronata,capronia_coronata_genomic.fna,capronia_coronata_cds.fna,capronia_coronata,ncbi
encephalitozoon_romaleae,encephalitozoon_romaleae_genomic.fna,encephalitozoon_romaleae_cds.fna,encephalitozoon_romaleae,ncbi
bipolaris_victoriae,bipolaris_victoriae_genomic.fna,bipolaris_victoriae_cds.fna,bipolaris_victoriae,ncbi
bipolaris_zeicola,bipolaris_zeicola_genomic.fna,bipolaris_zeicola_cds.fna,bipolaris_zeicola,ncbi
bipolaris_oryzae,bipolaris_oryzae_genomic.fna,bipolaris_oryzae_cds.fna,bipolaris_oryzae,ncbi
coniosporium_apollinis,coniosporium_apollinis_genomic.fna,coniosporium_apollinis_cds.fna,coniosporium_apollinis,ncbi
metarhizium_robertsii,metarhizium_robertsii_genomic.fna,metarhizium_robertsii_cds.fna,metarhizium_robertsii,ncbi
tolypocladium_ophioglossoides,tolypocladium_ophioglossoides_genomic.fna,tolypocladium_ophioglossoides_cds.fna,tolypocladium_ophioglossoides,ncbi
fulvia_fulva,fulvia_fulva_genomic.fna,fulvia_fulva_cds.fna,fulvia_fulva,ncbi
aspergillus_aculeatus,aspergillus_aculeatus_genomic.fna,aspergillus_aculeatus_cds.fna,aspergillus_aculeatus,ncbi
amanita_thiersii,amanita_thiersii_genomic.fna,amanita_thiersii_cds.fna,amanita_thiersii,ncbi
rozella_allomycis,rozella_allomycis_genomic.fna,rozella_allomycis_cds.fna,rozella_allomycis,ncbi
kazachstania_naganishii,kazachstania_naganishii_genomic.fna,kazachstania_naganishii_cds.fna,kazachstania_naganishii,ncbi
kazachstania_africana,kazachstania_africana_genomic.fna,kazachstania_africana_cds.fna,kazachstania_africana,ncbi
tetrapisispora_blattae,tetrapisispora_blattae_genomic.fna,tetrapisispora_blattae_cds.fna,tetrapisispora_blattae,ncbi
tetrapisispora_phaffii,tetrapisispora_phaffii_genomic.fna,tetrapisispora_phaffii_cds.fna,tetrapisispora_phaffii,ncbi
epicoccum_nigrum,epicoccum_nigrum_genomic.fna,epicoccum_nigrum_cds.fna,epicoccum_nigrum,ncbi
naumovozyma_dairenensis,naumovozyma_dairenensis_genomic.fna,naumovozyma_dairenensis_cds.fna,naumovozyma_dairenensis,ncbi
alternaria_arborescens,alternaria_arborescens_genomic.fna,alternaria_arborescens_cds.fna,alternaria_arborescens,ncbi
tortispora_caseinolytica,tortispora_caseinolytica_genomic.fna,tortispora_caseinolytica_cds.fna,tortispora_caseinolytica,ncbi
oidiodendron_maius,oidiodendron_maius_genomic.fna,oidiodendron_maius_cds.fna,oidiodendron_maius,ncbi
cordyceps_fumosorosea,cordyceps_fumosorosea_genomic.fna,cordyceps_fumosorosea_cds.fna,cordyceps_fumosorosea,ncbi
moelleriella_libera,moelleriella_libera_genomic.fna,moelleriella_libera_cds.fna,moelleriella_libera,ncbi
metarhizium_album,metarhizium_album_genomic.fna,metarhizium_album_cds.fna,metarhizium_album,ncbi
sporothrix_insectorum,sporothrix_insectorum_genomic.fna,sporothrix_insectorum_cds.fna,sporothrix_insectorum,ncbi
hirsutella_minnesotensis,hirsutella_minnesotensis_genomic.fna,hirsutella_minnesotensis_cds.fna,hirsutella_minnesotensis,ncbi
drechslerella_stenobrocha,drechslerella_stenobrocha_genomic.fna,drechslerella_stenobrocha_cds.fna,drechslerella_stenobrocha,ncbi
eremothecium_cymbalariae,eremothecium_cymbalariae_genomic.fna,eremothecium_cymbalariae_cds.fna,eremothecium_cymbalariae,ncbi
encephalitozoon_hellem,encephalitozoon_hellem_genomic.fna,encephalitozoon_hellem_cds.fna,encephalitozoon_hellem,ncbi
colletotrichum_higginsianum,colletotrichum_higginsianum_genomic.fna,colletotrichum_higginsianum_cds.fna,colletotrichum_higginsianum,ncbi
tremella_mesenterica,tremella_mesenterica_genomic.fna,tremella_mesenterica_cds.fna,tremella_mesenterica,ncbi
nosema_bombycis,nosema_bombycis_genomic.fna,nosema_bombycis_cds.fna,nosema_bombycis,ncbi
saitoella_complicata,saitoella_complicata_genomic.fna,saitoella_complicata_cds.fna,saitoella_complicata,ncbi
thermothelomyces_thermophilus,thermothelomyces_thermophilus_genomic.fna,thermothelomyces_thermophilus_cds.fna,thermothelomyces_thermophilus,ncbi
cordyceps_militaris,cordyceps_militaris_genomic.fna,cordyceps_militaris_cds.fna,cordyceps_militaris,ncbi
hypholoma_sublateritium,hypholoma_sublateritium_genomic.fna,hypholoma_sublateritium_cds.fna,hypholoma_sublateritium,ncbi
botryobasidium_botryosum,botryobasidium_botryosum_genomic.fna,botryobasidium_botryosum_cds.fna,botryobasidium_botryosum,ncbi
pachysolen_tannophilus,pachysolen_tannophilus_genomic.fna,pachysolen_tannophilus_cds.fna,pachysolen_tannophilus,ncbi
coemansia_reversa,coemansia_reversa_genomic.fna,coemansia_reversa_cds.fna,coemansia_reversa,ncbi
conidiobolus_coronatus,conidiobolus_coronatus_genomic.fna,conidiobolus_coronatus_cds.fna,conidiobolus_coronatus,ncbi
hanseniaspora_valbyensis,hanseniaspora_valbyensis_genomic.fna,hanseniaspora_valbyensis_cds.fna,hanseniaspora_valbyensis,ncbi
gloeophyllum_trabeum,gloeophyllum_trabeum_genomic.fna,gloeophyllum_trabeum_cds.fna,gloeophyllum_trabeum,ncbi
piloderma_croceum,piloderma_croceum_genomic.fna,piloderma_croceum_cds.fna,piloderma_croceum,ncbi
gelatoporia_subvermispora,gelatoporia_subvermispora_genomic.fna,gelatoporia_subvermispora_cds.fna,gelatoporia_subvermispora,ncbi
fomitiporia_mediterranea,fomitiporia_mediterranea_genomic.fna,fomitiporia_mediterranea_cds.fna,fomitiporia_mediterranea,ncbi
trametes_versicolor,trametes_versicolor_genomic.fna,trametes_versicolor_cds.fna,trametes_versicolor,ncbi
coniophora_puteana,coniophora_puteana_genomic.fna,coniophora_puteana_cds.fna,coniophora_puteana,ncbi
bipolaris_sorokiniana,bipolaris_sorokiniana_genomic.fna,bipolaris_sorokiniana_cds.fna,bipolaris_sorokiniana,ncbi
spathaspora_passalidarum,spathaspora_passalidarum_genomic.fna,spathaspora_passalidarum_cds.fna,spathaspora_passalidarum,ncbi
mixia_osmundae,mixia_osmundae_genomic.fna,mixia_osmundae_cds.fna,mixia_osmundae,ncbi
stereum_hirsutum,stereum_hirsutum_genomic.fna,stereum_hirsutum_cds.fna,stereum_hirsutum,ncbi
punctularia_strigosozonata,punctularia_strigosozonata_genomic.fna,punctularia_strigosozonata_cds.fna,punctularia_strigosozonata,ncbi
sphaerulina_musiva,sphaerulina_musiva_genomic.fna,sphaerulina_musiva_cds.fna,sphaerulina_musiva,ncbi
exophiala_dermatitidis,exophiala_dermatitidis_genomic.fna,exophiala_dermatitidis_cds.fna,exophiala_dermatitidis,ncbi
thermochaetoides_thermophila,thermochaetoides_thermophila_genomic.fna,thermochaetoides_thermophila_cds.fna,thermochaetoides_thermophila,ncbi
melampsora_laricis,melampsora_laricis_populina_genomic.fna,melampsora_laricis_populina_cds.fna,melampsora_laricis_populina,ncbi
encephalitozoon_intestinalis,encephalitozoon_intestinalis_genomic.fna,encephalitozoon_intestinalis_cds.fna,encephalitozoon_intestinalis,ncbi
metarhizium_acridum,metarhizium_acridum_genomic.fna,metarhizium_acridum_cds.fna,metarhizium_acridum,ncbi
trichoderma_harzianum,trichoderma_harzianum_genomic.fna,trichoderma_harzianum_cds.fna,trichoderma_harzianum,ncbi
fusarium_proliferatum,fusarium_proliferatum_genomic.fna,fusarium_proliferatum_cds.fna,fusarium_proliferatum,ncbi
grosmannia_clavigera,grosmannia_clavigera_genomic.fna,grosmannia_clavigera_cds.fna,grosmannia_clavigera,ncbi
trichophyton_verrucosum,trichophyton_verrucosum_genomic.fna,trichophyton_verrucosum_cds.fna,trichophyton_verrucosum,ncbi
schizosaccharomyces_cryophilus,schizosaccharomyces_cryophilus_genomic.fna,schizosaccharomyces_cryophilus_cds.fna,schizosaccharomyces_cryophilus,ncbi
sordaria_macrospora,sordaria_macrospora_genomic.fna,sordaria_macrospora_cds.fna,sordaria_macrospora,ncbi
magnaporthiopsis_poae,magnaporthiopsis_poae_genomic.fna,magnaporthiopsis_poae_cds.fna,magnaporthiopsis_poae,ncbi
phanerochaete_carnosa,phanerochaete_carnosa_genomic.fna,phanerochaete_carnosa_cds.fna,phanerochaete_carnosa,ncbi
tuber_melanosporum,tuber_melanosporum_genomic.fna,tuber_melanosporum_cds.fna,tuber_melanosporum,ncbi
colletotrichum_graminicola,colletotrichum_graminicola_genomic.fna,colletotrichum_graminicola_cds.fna,colletotrichum_graminicola,ncbi
aspergillus_carbonarius,aspergillus_carbonarius_genomic.fna,aspergillus_carbonarius_cds.fna,aspergillus_carbonarius,ncbi
rhodotorula_graminis,rhodotorula_graminis_genomic.fna,rhodotorula_graminis_cds.fna,rhodotorula_graminis,ncbi
beauveria_brongniartii,beauveria_brongniartii_genomic.fna,beauveria_brongniartii_cds.fna,beauveria_brongniartii,ncbi
cryphonectria_parasitica,cryphonectria_parasitica_genomic.fna,cryphonectria_parasitica_cds.fna,cryphonectria_parasitica,ncbi
podila_verticillata,podila_verticillata_genomic.fna,podila_verticillata_cds.fna,podila_verticillata,ncbi
nannizzia_gypsea,nannizzia_gypsea_genomic.fna,nannizzia_gypsea_cds.fna,nannizzia_gypsea,ncbi
trichophyton_tonsurans,trichophyton_tonsurans_genomic.fna,trichophyton_tonsurans_cds.fna,trichophyton_tonsurans,ncbi
trichophyton_equinum,trichophyton_equinum_genomic.fna,trichophyton_equinum_cds.fna,trichophyton_equinum,ncbi
microsporum_canis,microsporum_canis_genomic.fna,microsporum_canis_cds.fna,microsporum_canis,ncbi
talaromyces_stipitatus,talaromyces_stipitatus_genomic.fna,talaromyces_stipitatus_cds.fna,talaromyces_stipitatus,ncbi
vanderwaltozyma_polyspora,vanderwaltozyma_polyspora_genomic.fna,vanderwaltozyma_polyspora_cds.fna,vanderwaltozyma_polyspora,ncbi
pyrenophora_tritici,pyrenophora_tritici_repentis_genomic.fna,pyrenophora_tritici_repentis_cds.fna,pyrenophora_tritici_repentis,ncbi
malassezia_restricta,malassezia_restricta_genomic.fna,malassezia_restricta_cds.fna,malassezia_restricta,ncbi
laccaria_bicolor,laccaria_bicolor_genomic.fna,laccaria_bicolor_cds.fna,laccaria_bicolor,ncbi
ascosphaera_apis,ascosphaera_apis_genomic.fna,ascosphaera_apis_cds.fna,ascosphaera_apis,ncbi
phycomyces_blakesleeanus,phycomyces_blakesleeanus_genomic.fna,phycomyces_blakesleeanus_cds.fna,phycomyces_blakesleeanus,ncbi
aspergillus_fischeri,aspergillus_fischeri_genomic.fna,aspergillus_fischeri_cds.fna,aspergillus_fischeri,ncbi
aspergillus_clavatus,aspergillus_clavatus_genomic.fna,aspergillus_clavatus_cds.fna,aspergillus_clavatus,ncbi
fusarium_verticillioides,fusarium_verticillioides_genomic.fna,fusarium_verticillioides_cds.fna,fusarium_verticillioides,ncbi
sclerotinia_sclerotiorum,sclerotinia_sclerotiorum_genomic.fna,sclerotinia_sclerotiorum_cds.fna,sclerotinia_sclerotiorum,ncbi
schizosaccharomyces_japonicus,schizosaccharomyces_japonicus_genomic.fna,schizosaccharomyces_japonicus_cds.fna,schizosaccharomyces_japonicus,ncbi
schizosaccharomyces_octosporus,schizosaccharomyces_octosporus_genomic.fna,schizosaccharomyces_octosporus_cds.fna,schizosaccharomyces_octosporus,ncbi
candida_dubliniensis,candida_dubliniensis_genomic.fna,candida_dubliniensis_cds.fna,candida_dubliniensis,ncbi
spizellomyces_punctatus,spizellomyces_punctatus_genomic.fna,spizellomyces_punctatus_cds.fna,spizellomyces_punctatus,ncbi
scheffersomyces_stipitis,scheffersomyces_stipitis_genomic.fna,scheffersomyces_stipitis_cds.fna,scheffersomyces_stipitis,ncbi
paxillus_involutus,paxillus_involutus_genomic.fna,paxillus_involutus_cds.fna,paxillus_involutus,ncbi
allomyces_macrogynus,allomyces_macrogynus_genomic.fna,allomyces_macrogynus_cds.fna,allomyces_macrogynus,ncbi
uncinocarpus_reesii,uncinocarpus_reesii_genomic.fna,uncinocarpus_reesii_cds.fna,uncinocarpus_reesii,ncbi
lodderomyces_elongisporus,lodderomyces_elongisporus_genomic.fna,lodderomyces_elongisporus_cds.fna,lodderomyces_elongisporus,ncbi
chaetomium_globosum,chaetomium_globosum_genomic.fna,chaetomium_globosum_cds.fna,chaetomium_globosum,ncbi
meyerozyma_guilliermondii,meyerozyma_guilliermondii_genomic.fna,meyerozyma_guilliermondii_cds.fna,meyerozyma_guilliermondii,ncbi
candida_tropicalis,candida_tropicalis_genomic.fna,candida_tropicalis_cds.fna,candida_tropicalis,ncbi
lachancea_thermotolerans,lachancea_thermotolerans_genomic.fna,lachancea_thermotolerans_cds.fna,lachancea_thermotolerans,ncbi
nakaseomyces_glabratus,nakaseomyces_glabratus_genomic.fna,nakaseomyces_glabratus_cds.fna,nakaseomyces_glabratus,ncbi
ustilago_maydis,ustilago_maydis_genomic.fna,ustilago_maydis_cds.fna,ustilago_maydis,ncbi
saccharomyces_paradoxus,saccharomyces_paradoxus_genomic.fna,saccharomyces_paradoxus_cds.fna,saccharomyces_paradoxus,ncbi
saccharomyces_mikatae,saccharomyces_mikatae_genomic.fna,saccharomyces_mikatae_cds.fna,saccharomyces_mikatae,ncbi
fusarium_graminearum,fusarium_graminearum_genomic.fna,fusarium_graminearum_cds.fna,fusarium_graminearum,ncbi
neurospora_crassa,neurospora_crassa_genomic.fna,neurospora_crassa_cds.fna,neurospora_crassa,ncbi
aspergillus_nidulans,aspergillus_nidulans_genomic.fna,aspergillus_nidulans_cds.fna,aspergillus_nidulans,ncbi
cyphobasidiales_sp,cyphobasidiales_sp_tagirdzhanova_0007_genomic.fna,cyphobasidiales_sp_tagirdzhanova_0007_cds.fna,cyphobasidiales_sp_tagirdzhanova_0007,ncbi
cercophora_samala,cercophora_samala_genomic.fna,cercophora_samala_cds.fna,cercophora_samala,ncbi
lasiodiplodia_hormozganensis,lasiodiplodia_hormozganensis_genomic.fna,lasiodiplodia_hormozganensis_cds.fna,lasiodiplodia_hormozganensis,ncbi
colletotrichum_limetticola,colletotrichum_limetticola_genomic.fna,colletotrichum_limetticola_cds.fna,colletotrichum_limetticola,ncbi
lentinula_aff,lentinula_aff_lateritia_genomic.fna,lentinula_aff_lateritia_cds.fna,lentinula_aff_lateritia,ncbi
penicillium_thymicola,penicillium_thymicola_genomic.fna,penicillium_thymicola_cds.fna,penicillium_thymicola,ncbi
pleurostoma_richardsiae,pleurostoma_richardsiae_genomic.fna,pleurostoma_richardsiae_cds.fna,pleurostoma_richardsiae,ncbi
lichtheimia_ornata,lichtheimia_ornata_genomic.fna,lichtheimia_ornata_cds.fna,lichtheimia_ornata,ncbi
clonostachys_chloroleuca,clonostachys_chloroleuca_genomic.fna,clonostachys_chloroleuca_cds.fna,clonostachys_chloroleuca,ncbi
malassezia_psittaci,malassezia_psittaci_genomic.fna,malassezia_psittaci_cds.fna,malassezia_psittaci,ncbi
emydomyces_testavorans,emydomyces_testavorans_genomic.fna,emydomyces_testavorans_cds.fna,emydomyces_testavorans,ncbi
aphanocladium_album,aphanocladium_album_genomic.fna,aphanocladium_album_cds.fna,aphanocladium_album,ncbi
fomitopsis_schrenkii,fomitopsis_schrenkii_genomic.fna,fomitopsis_schrenkii_cds.fna,fomitopsis_schrenkii,ncbi
trichoderma_breve,trichoderma_breve_genomic.fna,trichoderma_breve_cds.fna,trichoderma_breve,ncbi
gnomoniopsis_smithogilvyi,gnomoniopsis_smithogilvyi_genomic.fna,gnomoniopsis_smithogilvyi_cds.fna,gnomoniopsis_smithogilvyi,ncbi
lentinula_novae,lentinula_novae_zelandiae_genomic.fna,lentinula_novae_zelandiae_cds.fna,lentinula_novae_zelandiae,ncbi
lentinula_boryana,lentinula_boryana_genomic.fna,lentinula_boryana_cds.fna,lentinula_boryana,ncbi
leucocoprinus_birnbaumii,leucocoprinus_birnbaumii_genomic.fna,leucocoprinus_birnbaumii_cds.fna,leucocoprinus_birnbaumii,ncbi
agrocybe_chaxingu,agrocybe_chaxingu_genomic.fna,agrocybe_chaxingu_cds.fna,agrocybe_chaxingu,ncbi
coprinellus_aureogranulatus,coprinellus_aureogranulatus_genomic.fna,coprinellus_aureogranulatus_cds.fna,coprinellus_aureogranulatus,ncbi
physisporinus_lineatus,physisporinus_lineatus_genomic.fna,physisporinus_lineatus_cds.fna,physisporinus_lineatus,ncbi
physocladia_obscura,physocladia_obscura_genomic.fna,physocladia_obscura_cds.fna,physocladia_obscura,ncbi
quaeritorhiza_haematococci,quaeritorhiza_haematococci_genomic.fna,quaeritorhiza_haematococci_cds.fna,quaeritorhiza_haematococci,ncbi
rhizoclosmatium_hyalinum,rhizoclosmatium_hyalinum_genomic.fna,rhizoclosmatium_hyalinum_cds.fna,rhizoclosmatium_hyalinum,ncbi
blyttiomyces_sp,blyttiomyces_sp_jel0837_genomic.fna,blyttiomyces_sp_jel0837_cds.fna,blyttiomyces_sp_jel0837,ncbi
borealophlyctis_nickersoniae,borealophlyctis_nickersoniae_genomic.fna,borealophlyctis_nickersoniae_cds.fna,borealophlyctis_nickersoniae,ncbi
polyrhizophydium_stewartii,polyrhizophydium_stewartii_genomic.fna,polyrhizophydium_stewartii_cds.fna,polyrhizophydium_stewartii,ncbi
