"GFF Download Link","Organellar genome(s)","VEuPathDB Project","Chromosomes","Supercontigs","Contigs","Available for community annotation","Genome Source","Genome Version/Assembly ID","Mega base Pairs","Structural Annotation Source","Structural Annotation Version","Is Reference Strain","Organism","Species","Species NCBI taxon ID","Strain","Strain NCBI taxon ID","Genome Fasta Download Link","Protein Fasta Download Link","ChIP chip","EC#","ESTs","Genes","GO terms","Microarray","Non Protein coding genes","Orthologs","Popset Sequences","Protein coding genes","Proteomics","Pseudogenes","RNA Seq","RT-PCR","SNPs","TFBS","User comments"
"http://FungiDB.org/common/downloads/Current_Release/MsympodialisATCC42132/gff/data/FungiDB-64_MsympodialisATCC42132.gff","yes","FungiDB","8","0","0","Apollo","INSDC","GCA_900149145.1","    7.79","GenBank","Jan 10, 2017","yes","Malassezia sympodialis ATCC 42132","Malassezia sympodialis","76777","ATCC 42132","1230383","http://FungiDB.org/common/downloads/Current_Release/MsympodialisATCC42132/fasta/data/FungiDB-64_MsympodialisATCC42132_Genome.fasta","http://FungiDB.org/common/downloads/Current_Release/MsympodialisATCC42132/fasta/data/FungiDB-64_MsympodialisATCC42132_AnnotatedProteins.fasta","N/A","629","N/A","4618","3601","N/A","143","4475","4844","4475","N/A","0","N/A","N/A","N/A","N/A","N/A"
"http://FungiDB.org/common/downloads/Current_Release/EcrescensUAMH3008/gff/data/FungiDB-64_EcrescensUAMH3008.gff","no","FungiDB","0","1734","0","Apollo","INSDC","GCA_001008285.1","   30.70","GenBank","May 15, 2015","yes","Emmonsia crescens UAMH 3008","Emmonsia crescens","73230","UAMH 3008","1247875","http://FungiDB.org/common/downloads/Current_Release/EcrescensUAMH3008/fasta/data/FungiDB-64_EcrescensUAMH3008_Genome.fasta","http://FungiDB.org/common/downloads/Current_Release/EcrescensUAMH3008/fasta/data/FungiDB-64_EcrescensUAMH3008_AnnotatedProteins.fasta","N/A","901","N/A","9558","5879","N/A","114","9444","44","9444","N/A","0","N/A","N/A","N/A","N/A","N/A"
"http://FungiDB.org/common/downloads/Current_Release/OpiceaeUAMH11346/gff/data/FungiDB-64_OpiceaeUAMH11346.gff","no","FungiDB","0","45","0","Apollo","INSDC","GCA_000410735.1","   32.84","GenBank","Mar 22, 2015","yes","Ophiostoma piceae UAMH 11346","Ophiostoma piceae","61273","UAMH 11346","1262450","http://FungiDB.org/common/downloads/Current_Release/OpiceaeUAMH11346/fasta/data/FungiDB-64_OpiceaeUAMH11346_Genome.fasta","http://FungiDB.org/common/downloads/Current_Release/OpiceaeUAMH11346/fasta/data/FungiDB-64_OpiceaeUAMH11346_AnnotatedProteins.fasta","N/A","908","3","8884","6464","N/A","0","8884","3207","8884","N/A","0","N/A","N/A","N/A","N/A","N/A"
"http://FungiDB.org/common/downloads/Current_Release/LcorymbiferaJMRCFSU9682/gff/data/FungiDB-64_LcorymbiferaJMRCFSU9682.gff","no","FungiDB","0","209","0","Apollo","INSDC","GCA_000723665.1","   33.53","GenBank","Sep 24, 2014","yes","Lichtheimia corymbifera JMRC:FSU:9682","Lichtheimia corymbifera","42458","JMRC:FSU:9682","1263082","http://FungiDB.org/common/downloads/Current_Release/LcorymbiferaJMRCFSU9682/fasta/data/FungiDB-64_LcorymbiferaJMRCFSU9682_Genome.fasta","http://FungiDB.org/common/downloads/Current_Release/LcorymbiferaJMRCFSU9682/fasta/data/FungiDB-64_LcorymbiferaJMRCFSU9682_AnnotatedProteins.fasta","N/A","1072","N/A","12379","8157","N/A","97","12282","259","12282","N/A","0","N/A","N/A","N/A","N/A","N/A"
"http://FungiDB.org/common/downloads/Current_Release/BgraminisTritici96224/gff/data/FungiDB-64_BgraminisTritici96224.gff","no","FungiDB","12","0","0","Apollo","INSDC","GCA_900519115.1","  140.80","RefSeq","2019-08-27","yes","Blumeria graminis f. sp. tritici 96224","Blumeria graminis","34373","f. sp. tritici 96224","1268274","http://FungiDB.org/common/downloads/Current_Release/BgraminisTritici96224/fasta/data/FungiDB-64_BgraminisTritici96224_Genome.fasta","http://FungiDB.org/common/downloads/Current_Release/BgraminisTritici96224/fasta/data/FungiDB-64_BgraminisTritici96224_AnnotatedProteins.fasta","N/A","7","2132","8470","3658","N/A","123","8347","1076","8347","N/A","122","8470","N/A","N/A","N/A","N/A"
"http://FungiDB.org/common/downloads/Current_Release/ManisopliaeARSEF549/gff/data/FungiDB-64_ManisopliaeARSEF549.gff","no","FungiDB","0","74","0","Apollo","INSDC","GCA_000814975.1","   38.50","GenBank","Jan 06, 2015","yes","Metarhizium anisopliae ARSEF 549","Metarhizium anisopliae","5530","ARSEF 549","1276135","http://FungiDB.org/common/downloads/Current_Release/ManisopliaeARSEF549/fasta/data/FungiDB-64_ManisopliaeARSEF549_Genome.fasta","http://FungiDB.org/common/downloads/Current_Release/ManisopliaeARSEF549/fasta/data/FungiDB-64_ManisopliaeARSEF549_AnnotatedProteins.fasta","N/A","968","1271","10891","7972","N/A","0","10891","18729","10891","N/A","0","N/A","N/A","N/A","N/A","N/A"
"http://FungiDB.org/common/downloads/Current_Release/ZtriticiST99CH3D1/gff/data/FungiDB-64_ZtriticiST99CH3D1.gff","no","FungiDB","21","0","0","N/A","INSDC","GCA_900184105.1","   40.66","GenBank","Jun 17, 2020","no","Zymoseptoria tritici ST99CH_3D1","Zymoseptoria tritici","1047171","ST99CH_3D1","1276537","http://FungiDB.org/common/downloads/Current_Release/ZtriticiST99CH3D1/fasta/data/FungiDB-64_ZtriticiST99CH3D1_Genome.fasta","http://FungiDB.org/common/downloads/Current_Release/ZtriticiST99CH3D1/fasta/data/FungiDB-64_ZtriticiST99CH3D1_AnnotatedProteins.fasta","N/A","1","6328","11991","5888","N/A","0","11991","1157","11991","N/A","0","N/A","N/A","N/A","N/A","N/A"
"http://FungiDB.org/common/downloads/Current_Release/CcarrioniiCBS160.54/gff/data/FungiDB-64_CcarrioniiCBS160.54.gff","no","FungiDB","0","19","0","N/A","INSDC","GCA_000365165.2","   28.99","GenBank","Dec 13, 2013","no","Cladophialophora carrionii CBS 160.54","Cladophialophora carrionii","86049","CBS 160.54","1279043","http://FungiDB.org/common/downloads/Current_Release/CcarrioniiCBS160.54/fasta/data/FungiDB-64_CcarrioniiCBS160.54_Genome.fasta","http://FungiDB.org/common/downloads/Current_Release/CcarrioniiCBS160.54/fasta/data/FungiDB-64_CcarrioniiCBS160.54_AnnotatedProteins.fasta","N/A","947","N/A","10428","7298","N/A","55","10373","161","10373","N/A","8","N/A","N/A","N/A","N/A","N/A"
"http://FungiDB.org/common/downloads/Current_Release/FfujikuroiIMI58289/gff/data/FungiDB-64_FfujikuroiIMI58289.gff","no","FungiDB","12","0","0","Apollo","GenBank","GCA_900079805.1","   43.83","GenBank","Jan 12, 2016","yes","Fusarium fujikuroi IMI 58289","Fusarium fujikuroi","5127","IMI 58289","1279085","http://FungiDB.org/common/downloads/Current_Release/FfujikuroiIMI58289/fasta/data/FungiDB-64_FfujikuroiIMI58289_Genome.fasta","http://FungiDB.org/common/downloads/Current_Release/FfujikuroiIMI58289/fasta/data/FungiDB-64_FfujikuroiIMI58289_AnnotatedProteins.fasta","N/A","1627","96","15099","9754","N/A","286","14813","123661","14813","N/A","0","15099","N/A","N/A","N/A","7"
"http://FungiDB.org/common/downloads/Current_Release/SchartarumIBT40293/gff/data/FungiDB-64_SchartarumIBT40293.gff","no","FungiDB","0","2342","0","Apollo","INSDC","GCA_000732565.1","   36.48","GenBank","Jul 23, 2014","yes","Stachybotrys chartarum IBT 40293","Stachybotrys chartarum","74722","IBT 40293","1280524","http://FungiDB.org/common/downloads/Current_Release/SchartarumIBT40293/fasta/data/FungiDB-64_SchartarumIBT40293_Genome.fasta","http://FungiDB.org/common/downloads/Current_Release/SchartarumIBT40293/fasta/data/FungiDB-64_SchartarumIBT40293_AnnotatedProteins.fasta","N/A","3","N/A","11453","6386","N/A","0","11453","587","11453","N/A","0","N/A","N/A","N/A","N/A","N/A"
"http://FungiDB.org/common/downloads/Current_Release/CdepauperatusCBS7841/gff/data/FungiDB-64_CdepauperatusCBS7841.gff","no","FungiDB","0","68","0","Apollo","INSDC","GCA_001720195.1","   15.80","GenBank","Sep 06, 2016","yes","Cryptococcus depauperatus CBS 7841","Cryptococcus depauperatus","5208","CBS 7841","1295531","http://FungiDB.org/common/downloads/Current_Release/CdepauperatusCBS7841/fasta/data/FungiDB-64_CdepauperatusCBS7841_Genome.fasta","http://FungiDB.org/common/downloads/Current_Release/CdepauperatusCBS7841/fasta/data/FungiDB-64_CdepauperatusCBS7841_AnnotatedProteins.fasta","N/A","693","N/A","6687","4510","N/A","150","6537","66","6537","N/A","1","6687","N/A","N/A","N/A","N/A"
"http://FungiDB.org/common/downloads/Current_Release/CdepauperatusCBS7855/gff/data/FungiDB-64_CdepauperatusCBS7855.gff","no","FungiDB","0","41","0","N/A","INSDC","GCA_001720245.1","   15.66","GenBank","Sep 06, 2016","no","Cryptococcus depauperatus CBS 7855","Cryptococcus depauperatus","5208","CBS 7855","1295532","http://FungiDB.org/common/downloads/Current_Release/CdepauperatusCBS7855/fasta/data/FungiDB-64_CdepauperatusCBS7855_Genome.fasta","http://FungiDB.org/common/downloads/Current_Release/CdepauperatusCBS7855/fasta/data/FungiDB-64_CdepauperatusCBS7855_AnnotatedProteins.fasta","N/A","711","N/A","6521","4472","N/A","148","6373","66","6373","N/A","0","N/A","N/A","N/A","N/A","N/A"
"http://FungiDB.org/common/downloads/Current_Release/KbestiolaeCBS10118/gff/data/FungiDB-64_KbestiolaeCBS10118.gff","no","FungiDB","0","12","0","Apollo","GenBank","GCA_000512585.2","   24.36","GenBank","Jul 20, 2016","yes","Kwoniella bestiolae CBS 10118","Kwoniella bestiolae","324769","CBS 10118","1296100","http://FungiDB.org/common/downloads/Current_Release/KbestiolaeCBS10118/fasta/data/FungiDB-64_KbestiolaeCBS10118_Genome.fasta","http://FungiDB.org/common/downloads/Current_Release/KbestiolaeCBS10118/fasta/data/FungiDB-64_KbestiolaeCBS10118_AnnotatedProteins.fasta","N/A","943","N/A","9270","5698","N/A","137","9133","241","9133","N/A","0","N/A","N/A","N/A","N/A","N/A"
"http://FungiDB.org/common/downloads/Current_Release/CgattiiEJB2/gff/data/FungiDB-64_CgattiiEJB2.gff","no","FungiDB","0","282","0","N/A","GenBank","GCA_000835745.1","   17.67","GenBank","Feb 17, 2015","no","Cryptococcus gattii EJB2","Cryptococcus gattii VGI","37769","EJB2","1296103","http://FungiDB.org/common/downloads/Current_Release/CgattiiEJB2/fasta/data/FungiDB-64_CgattiiEJB2_Genome.fasta","http://FungiDB.org/common/downloads/Current_Release/CgattiiEJB2/fasta/data/FungiDB-64_CgattiiEJB2_AnnotatedProteins.fasta","N/A","875","N/A","6908","4693","N/A","145","6763","66","6763","N/A","0","N/A","N/A","N/A","N/A","N/A"
"http://FungiDB.org/common/downloads/Current_Release/CgattiiIND107/gff/data/FungiDB-64_CgattiiIND107.gff","no","FungiDB","0","34","0","N/A","GenBank","GCA_000835755.1","   17.65","GenBank","Feb 17, 2015","no","Cryptococcus gattii VGIV IND107","Cryptococcus gattii VGIV","1859121","IND107","1296105","http://FungiDB.org/common/downloads/Current_Release/CgattiiIND107/fasta/data/FungiDB-64_CgattiiIND107_Genome.fasta","http://FungiDB.org/common/downloads/Current_Release/CgattiiIND107/fasta/data/FungiDB-64_CgattiiIND107_AnnotatedProteins.fasta","N/A","854","N/A","6843","4586","N/A","147","6696","67","6696","N/A","0","N/A","N/A","N/A","N/A","1"
"http://FungiDB.org/common/downloads/Current_Release/CgattiiNT10/gff/data/FungiDB-64_CgattiiNT10.gff","no","FungiDB","0","226","0","N/A","GenBank","GCA_000935105.1","   18.03","GenBank","Mar 5, 2015","no","Cryptococcus gattii NT-10","Cryptococcus gattii VGI","37769","NT10","1296108","http://FungiDB.org/common/downloads/Current_Release/CgattiiNT10/fasta/data/FungiDB-64_CgattiiNT10_Genome.fasta","http://FungiDB.org/common/downloads/Current_Release/CgattiiNT10/fasta/data/FungiDB-64_CgattiiNT10_AnnotatedProteins.fasta","N/A","564","N/A","6987","3920","N/A","243","6744","319","6744","N/A","0","N/A","N/A","N/A","N/A","N/A"
"http://FungiDB.org/common/downloads/Current_Release/CgattiiCA1873/gff/data/FungiDB-64_CgattiiCA1873.gff","no","FungiDB","0","33","0","N/A","GenBank","GCA_000855695.1","   17.44","GenBank","Feb 17, 2015","no","Cryptococcus gattii CA1873","Cryptococcus gattii VGIII","552467","CA1873","1296111","http://FungiDB.org/common/downloads/Current_Release/CgattiiCA1873/fasta/data/FungiDB-64_CgattiiCA1873_Genome.fasta","http://FungiDB.org/common/downloads/Current_Release/CgattiiCA1873/fasta/data/FungiDB-64_CgattiiCA1873_AnnotatedProteins.fasta","N/A","553","N/A","6782","3838","N/A","148","6634","67","6634","N/A","0","N/A","N/A","N/A","N/A","1"
"http://FungiDB.org/common/downloads/Current_Release/KheveanensisCBS569/gff/data/FungiDB-64_KheveanensisCBS569.gff","no","FungiDB","0","242","0","Apollo","GenBank","GCA_000507425.3","   25.25","GenBank","Jul 20, 2016","yes","Kwoniella heveanensis CBS 569","Kwoniella heveanensis","89924","CBS 569","1296119","http://FungiDB.org/common/downloads/Current_Release/KheveanensisCBS569/fasta/data/FungiDB-64_KheveanensisCBS569_Genome.fasta","http://FungiDB.org/common/downloads/Current_Release/KheveanensisCBS569/fasta/data/FungiDB-64_KheveanensisCBS569_AnnotatedProteins.fasta","N/A","917","N/A","8002","5312","N/A","131","7871","220","7871","N/A","0","N/A","N/A","N/A","N/A","N/A"
"http://FungiDB.org/common/downloads/Current_Release/KdejecticolaCBS10117/gff/data/FungiDB-64_KdejecticolaCBS10117.gff","no","FungiDB","0","13","0","Apollo","GenBank","GCA_000512565.2","   23.86","GenBank","Jun 22, 2016","yes","Kwoniella dejecticola CBS 10117","Kwoniella dejecticola","324770","CBS 10117","1296121","http://FungiDB.org/common/downloads/Current_Release/KdejecticolaCBS10117/fasta/data/FungiDB-64_KdejecticolaCBS10117_Genome.fasta","http://FungiDB.org/common/downloads/Current_Release/KdejecticolaCBS10117/fasta/data/FungiDB-64_KdejecticolaCBS10117_AnnotatedProteins.fasta","N/A","935","N/A","8724","5586","N/A","122","8602","238","8602","N/A","0","N/A","N/A","N/A","N/A","N/A"
"http://FungiDB.org/common/downloads/Current_Release/KmangroviensisCBS8507/gff/data/FungiDB-64_KmangroviensisCBS8507.gff","no","FungiDB","0","62","0","Apollo","INSDC","GCA_000507465.3","   22.65","GenBank","2016-07-20","yes","Kwoniella mangroviensis CBS 8507","Kwoniella mangrovensis","463800","CBS8507","1296122","http://FungiDB.org/common/downloads/Current_Release/KmangroviensisCBS8507/fasta/data/FungiDB-64_KmangroviensisCBS8507_Genome.fasta","http://FungiDB.org/common/downloads/Current_Release/KmangroviensisCBS8507/fasta/data/FungiDB-64_KmangroviensisCBS8507_AnnotatedProteins.fasta","N/A","N/A","N/A","8555","4548","N/A","133","8422","240","8422","N/A","5","N/A","N/A","N/A","N/A","N/A"
"http://FungiDB.org/common/downloads/Current_Release/LtigrinusALCF2SS1-7/gff/data/FungiDB-64_LtigrinusALCF2SS1-7.gff","no","FungiDB","0","207","0","Apollo","INSDC","GCA_003813185.1","   39.53","GenBank","Nov 21, 2018","yes","Lentinus tigrinus ALCF2SS1-7","Lentinus tigrinus","5365","ALCF2SS1-7","1328758","http://FungiDB.org/common/downloads/Current_Release/LtigrinusALCF2SS1-7/fasta/data/FungiDB-64_LtigrinusALCF2SS1-7_Genome.fasta","http://FungiDB.org/common/downloads/Current_Release/LtigrinusALCF2SS1-7/fasta/data/FungiDB-64_LtigrinusALCF2SS1-7_AnnotatedProteins.fasta","N/A","1094","N/A","15670","8553","N/A","301","15369","154","15369","N/A","11","N/A","N/A","N/A","N/A","N/A"
"http://FungiDB.org/common/downloads/Current_Release/AnigerATCC13496/gff/data/FungiDB-64_AnigerATCC13496.gff","no","FungiDB","0","133","0","N/A","GenBank","GCA_003344705.1","   35.69","GenBank","Jul 31, 2018","no","Aspergillus niger ATCC 13496","Aspergillus niger","5061","ATCC 13496","1353008","http://FungiDB.org/common/downloads/Current_Release/AnigerATCC13496/fasta/data/FungiDB-64_AnigerATCC13496_Genome.fasta","http://FungiDB.org/common/downloads/Current_Release/AnigerATCC13496/fasta/data/FungiDB-64_AnigerATCC13496_AnnotatedProteins.fasta","N/A","1508","5856","12468","8475","N/A","274","12194","50130","12194","N/A","1","N/A","N/A","N/A","N/A","1"
"http://FungiDB.org/common/downloads/Current_Release/AcampestrisIBT28561/gff/data/FungiDB-64_AcampestrisIBT28561.gff","no","FungiDB","0","0","62","Apollo","GenBank","GCA_002847485.1","   28.26","GenBank","Dec. 27, 2017","yes","Aspergillus campestris IBT 28561","Aspergillus campestris","41068","IBT 28561","1392248","http://FungiDB.org/common/downloads/Current_Release/AcampestrisIBT28561/fasta/data/FungiDB-64_AcampestrisIBT28561_Genome.fasta","http://FungiDB.org/common/downloads/Current_Release/AcampestrisIBT28561/fasta/data/FungiDB-64_AcampestrisIBT28561_AnnotatedProteins.fasta","N/A","1289","N/A","9929","6965","N/A","173","9756","66530","9756","N/A","8","N/A","N/A","N/A","N/A","N/A"
"http://FungiDB.org/common/downloads/Current_Release/AsteyniiIBT23096/gff/data/FungiDB-64_AsteyniiIBT23096.gff","no","FungiDB","0","0","37","Apollo","GenBank","GCA_002849105.1","   37.85","GenBank","Dec. 30, 2017","yes","Aspergillus steynii IBT 23096","Aspergillus steynii","306088","IBT 23096","1392250","http://FungiDB.org/common/downloads/Current_Release/AsteyniiIBT23096/fasta/data/FungiDB-64_AsteyniiIBT23096_Genome.fasta","http://FungiDB.org/common/downloads/Current_Release/AsteyniiIBT23096/fasta/data/FungiDB-64_AsteyniiIBT23096_AnnotatedProteins.fasta","N/A","1523","N/A","13430","9053","N/A","235","13195","73227","13195","N/A","14","N/A","N/A","N/A","N/A","N/A"
"http://FungiDB.org/common/downloads/Current_Release/AnovofumigatusIBT16806/gff/data/FungiDB-64_AnovofumigatusIBT16806.gff","no","FungiDB","0","0","62","Apollo","GenBank","GCA_002847465.1","   32.44","GenBank","Dec. 27, 2017","yes","Aspergillus novofumigatus IBT 16806","Aspergillus novofumigatus","340412","IBT 16806","1392255","http://FungiDB.org/common/downloads/Current_Release/AnovofumigatusIBT16806/fasta/data/FungiDB-64_AnovofumigatusIBT16806_Genome.fasta","http://FungiDB.org/common/downloads/Current_Release/AnovofumigatusIBT16806/fasta/data/FungiDB-64_AnovofumigatusIBT16806_AnnotatedProteins.fasta","N/A","1414","N/A","11729","7884","N/A","197","11532","67617","11532","N/A","15","N/A","N/A","N/A","N/A","1"
"http://FungiDB.org/common/downloads/Current_Release/AochraceoroseusIBT24754/gff/data/FungiDB-64_AochraceoroseusIBT24754.gff","no","FungiDB","0","0","34","Apollo","GenBank","GCA_002846915.2","   27.72","GenBank","Apr 16, 2018","yes","Aspergillus ochraceoroseus IBT 24754","Aspergillus ochraceoroseus","138278","IBT 24754","1392256","http://FungiDB.org/common/downloads/Current_Release/AochraceoroseusIBT24754/fasta/data/FungiDB-64_AochraceoroseusIBT24754_Genome.fasta","http://FungiDB.org/common/downloads/Current_Release/AochraceoroseusIBT24754/fasta/data/FungiDB-64_AochraceoroseusIBT24754_AnnotatedProteins.fasta","N/A","1166","N/A","9070","6156","N/A","153","8917","68974","8917","N/A","7","N/A","N/A","N/A","N/A","N/A"
"http://FungiDB.org/common/downloads/Current_Release/CneoformansXL280/gff/data/FungiDB-64_CneoformansXL280.gff","no","FungiDB","5","32","0","N/A","INSDC","GCA_002216205.1","   19.05","N/A","N/A","no","Cryptococcus neoformans var. neoformans XL280","Cryptococcus neoformans","5207","var. neoformans XL280","1396488","http://FungiDB.org/common/downloads/Current_Release/CneoformansXL280/fasta/data/FungiDB-64_CneoformansXL280_Genome.fasta","http://FungiDB.org/common/downloads/Current_Release/CneoformansXL280/fasta/data/FungiDB-64_CneoformansXL280_AnnotatedProteins.fasta","N/A","N/A","N/A","N/A","N/A","N/A","0","N/A","N/A","0","N/A","0","N/A","N/A","N/A","N/A","N/A"
"http://FungiDB.org/common/downloads/Current_Release/Sschenckii1099-18/gff/data/FungiDB-64_Sschenckii1099-18.gff","yes","FungiDB","0","0","15","Apollo","GenBank","GCA_000961545.1","   32.38","GenBank","Mar 24, 2015","yes","Sporothrix schenckii 1099-18","Sporothrix schenckii","29908","1099-18","1397361","http://FungiDB.org/common/downloads/Current_Release/Sschenckii1099-18/fasta/data/FungiDB-64_Sschenckii1099-18_Genome.fasta","http://FungiDB.org/common/downloads/Current_Release/Sschenckii1099-18/fasta/data/FungiDB-64_Sschenckii1099-18_AnnotatedProteins.fasta","N/A","1167","N/A","10434","6524","N/A","141","10293","10645","10293","N/A","0","10434","N/A","10196","N/A","N/A"
"http://FungiDB.org/common/downloads/Current_Release/Sbrasiliensis5110/gff/data/FungiDB-64_Sbrasiliensis5110.gff","yes","FungiDB","0","0","12","Apollo","GenBank","GCA_000820605.1","   33.21","GenBank","Jan 16, 2015","yes","Sporothrix brasiliensis 5110","Sporothrix brasiliensis","545650","5110","1398154","http://FungiDB.org/common/downloads/Current_Release/Sbrasiliensis5110/fasta/data/FungiDB-64_Sbrasiliensis5110_Genome.fasta","http://FungiDB.org/common/downloads/Current_Release/Sbrasiliensis5110/fasta/data/FungiDB-64_Sbrasiliensis5110_AnnotatedProteins.fasta","N/A","1135","N/A","9231","6244","N/A","140","9091","8901","9091","N/A","0","N/A","N/A","9047","N/A","N/A"
